Growth,Tree,Time,Age
0.138508331,A63,553,253
0.346028802,A67,706,253
0.124012568,A61,733,253
0.101559366,A79,780,253
0.139166232,A75,814,253
0.084165643,A66,853,253
0.193457343,A62,1118,253
0.127240638,A77,1209,253
0.164334274,A76,1399,253
0.150487451,A69,1555,253
0.194093913,A64,1675,253
0.187052383,A70,1702,253
0.133930945,A68,1738,253
0.26185453,A80,1814,253
0.03498274,A65,292,254
0.139490478,A74,411,254
0.125230452,A73,463,254
0.076236515,A71,483,254
0.252114753,A78,496,254
0.168046447,A72,506,254
0.264208575,A63,554,254
0.163823052,A67,707,254
0.06845536,A61,734,254
0.091567284,A79,781,254
0.077134477,A75,815,254
0.10599445,A66,854,254
0.174727652,A62,1119,254
0.18637129,A77,1210,254
0.149550906,A76,1400,254
0.19493379,A69,1556,254
0.177465275,A64,1676,254
0.111416472,A70,1703,254
0.105213589,A68,1739,254
0.136505188,A80,1815,254
0.054133425,A65,293,255
0.154256259,A74,412,255
0.074556069,A73,464,255
0.044049175,A71,484,255
0.114045215,A78,497,255
0.155649058,A72,507,255
0.369418316,A63,555,255
0.191948068,A67,708,255
0.098680638,A61,735,255
0.080096193,A79,782,255
0.10986278,A75,816,255
0.157251636,A66,855,255
0.234672333,A62,1120,255
0.169649399,A77,1211,255
0.122111162,A76,1401,255
0.294895198,A69,1557,255
0.137281609,A64,1677,255
0.125776076,A70,1704,255
0.073117791,A68,1740,255
0.089270832,A80,1816,255
0.059589618,A65,294,256
0.148338709,A74,413,256
0.123813413,A73,465,256
0.044417977,A71,485,256
0.141211675,A78,498,256
0.104126496,A72,508,256
0.278627394,A63,556,256
0.254218984,A67,709,256
0.138609948,A61,736,256
0.080926817,A79,783,256
0.158163137,A75,817,256
0.12932315,A66,856,256
0.306076894,A62,1121,256
0.15072744,A77,1212,256
0.160229422,A76,1402,256
0.097936318,A69,1558,256
0.206178998,A64,1678,256
0.176821413,A70,1705,256
0.066372237,A68,1741,256
0.161174855,A80,1817,256
0.065506168,A65,295,257
0.098051475,A74,414,257
0.161221977,A73,466,257
0.054007789,A71,486,257
0.130698603,A78,499,257
0.069971605,A72,509,257
0.228897997,A63,557,257
0.132783184,A67,710,257
0.097911767,A61,737,257
0.109315775,A79,784,257
0.081081841,A75,818,257
0.129361254,A66,857,257
0.162749352,A62,1122,257
0.182698236,A77,1213,257
0.072476315,A76,1403,257
0.187983771,A69,1559,257
0.172014904,A64,1679,257
0.279927483,A70,1706,257
0.127494732,A68,1742,257
0.096477497,A80,1818,257
0.041696954,A65,296,258
0.147981559,A74,415,258
0.251387022,A73,467,258
0.050481434,A71,487,258
0.19492103,A78,500,258
0.137030618,A72,510,258
0.217215769,A63,558,258
0.228509966,A67,711,258
0.073972613,A61,738,258
0.206637295,A79,785,258
0.12851486,A75,819,258
0.133976256,A66,858,258
0.289596725,A62,1123,258
0.20529549,A77,1214,258
0.241543739,A76,1404,258
0.114870003,A69,1560,258
0.228812995,A64,1680,258
0.287547355,A70,1707,258
0.128488149,A68,1743,258
0.149922147,A80,1819,258
0.05261267,A65,297,259
0.120060905,A74,416,259
0.13313111,A73,468,259
0.05582999,A71,488,259
0.143036655,A78,501,259
0.097094849,A72,511,259
0.219622068,A63,559,259
0.366426341,A67,712,259
0.082485048,A61,739,259
0.108070227,A79,786,259
0.172630029,A75,820,259
0.206874081,A66,859,259
0.194945216,A62,1124,259
0.080683283,A77,1215,259
0.125144992,A76,1405,259
0.229184897,A69,1561,259
0.092182093,A64,1681,259
0.201875163,A70,1708,259
0.120211039,A68,1744,259
0.119661479,A80,1820,259
0.065409544,A65,298,260
0.116174828,A74,417,260
0.114946359,A73,469,260
0.040927873,A71,489,260
0.204415045,A78,502,260
0.09120339,A72,512,260
0.183791507,A63,560,260
0.149686919,A67,713,260
0.111046366,A61,740,260
0.115467676,A79,787,260
0.102540332,A75,821,260
0.107904707,A66,860,260
0.267433529,A62,1125,260
0.139544336,A77,1216,260
0.168116189,A76,1406,260
0.161711683,A69,1562,260
0.117836463,A64,1682,260
0.129951997,A70,1709,260
0.085657868,A68,1745,260
0.181344723,A80,1821,260
0.048428737,A65,299,261
0.134473704,A74,418,261
0.179584603,A73,470,261
0.056677242,A71,490,261
0.153956354,A78,503,261
0.070855766,A72,513,261
0.274158669,A63,561,261
0.316425982,A67,714,261
0.095957849,A61,741,261
0.109328155,A79,788,261
0.051310422,A75,822,261
0.156726601,A66,861,261
0.181073864,A62,1126,261
0.236586235,A77,1217,261
0.087986206,A76,1407,261
0.143009707,A69,1563,261
0.109864714,A64,1683,261
0.1560982,A70,1710,261
0.116152377,A68,1746,261
0.120106773,A80,1822,261
0.058784014,A65,300,262
0.100459621,A74,419,262
0.171668404,A73,471,262
0.052545317,A71,491,262
0.126633698,A78,504,262
0.094304062,A72,514,262
0.189516647,A63,562,262
0.275479822,A67,715,262
0.109559173,A61,742,262
0.125736312,A79,789,262
0.066730656,A75,823,262
0.098420195,A66,862,262
0.132635873,A62,1127,262
0.078689482,A77,1218,262
0.0903695,A76,1408,262
0.140166235,A69,1564,262
0.155767877,A64,1684,262
0.1576129,A70,1711,262
0.107083374,A68,1747,262
0.063312839,A80,1823,262
0.061880729,A65,301,263
0.290118586,A74,420,263
0.190551422,A73,472,263
0.039351136,A71,492,263
0.206383138,A78,505,263
0.117231848,A72,515,263
0.292019244,A63,563,263
0.214033314,A67,716,263
0.086939664,A61,743,263
0.176988179,A79,790,263
0.083018977,A75,824,263
0.079559409,A66,863,263
0.210753239,A62,1128,263
0.193146533,A77,1219,263
0.191240858,A76,1409,263
0.337663818,A69,1565,263
0.108372344,A64,1685,263
0.185268177,A70,1712,263
0.12213842,A68,1748,263
0.076918562,A80,1824,263
0.044618235,A65,302,264
0.119570114,A74,421,264
0.100981126,A73,473,264
0.035483871,A71,493,264
0.14972213,A78,506,264
0.171206389,A72,516,264
0.235687592,A63,564,264
0.228760849,A67,717,264
0.092878655,A61,744,264
0.066485568,A79,791,264
0.176677446,A75,825,264
0.145867669,A66,864,264
0.151649977,A62,1129,264
0.127103541,A77,1220,264
0.15255944,A76,1410,264
0.246282105,A69,1566,264
0.216776543,A64,1686,264
0.18830501,A70,1713,264
0.050960638,A68,1749,264
0.085023158,A80,1825,264
0.054095846,A65,303,265
0.13360058,A74,422,265
0.087993808,A73,474,265
0.077942077,A71,494,265
0.200253998,A78,507,265
0.139119623,A72,517,265
0.181683353,A63,565,265
0.263932757,A67,718,265
0.058807541,A61,745,265
0.145094545,A79,792,265
0.081119176,A75,826,265
0.075996867,A66,865,265
0.152818786,A62,1130,265
0.112330585,A77,1221,265
0.107466228,A76,1411,265
0.218920333,A69,1567,265
0.078940672,A64,1687,265
0.17345411,A70,1714,265
0.109331365,A68,1750,265
0.129960661,A80,1826,265
0.06724288,A65,304,266
0.139332471,A74,423,266
0.175829216,A73,475,266
0.066188243,A71,495,266
0.236197928,A78,508,266
0.127467206,A72,518,266
0.169969996,A63,566,266
0.312499493,A67,719,266
0.052677311,A61,746,266
0.152811873,A79,793,266
0.053718156,A75,827,266
0.162427025,A66,866,266
0.169763836,A62,1131,266
0.076614887,A77,1222,266
0.082722434,A76,1412,266
0.074062715,A69,1568,266
0.214762521,A64,1688,266
0.092638664,A70,1715,266
0.162844588,A68,1751,266
0.094232922,A80,1827,266
0.080334539,A65,305,267
0.194849886,A74,424,267
0.090065424,A73,476,267
0.122214688,A71,496,267
0.218930459,A78,509,267
0.158298068,A72,519,267
0.233432149,A63,567,267
0.134677701,A67,720,267
0.133551159,A61,747,267
0.123536538,A79,794,267
0.05470825,A75,828,267
0.166000861,A66,867,267
0.211420841,A62,1132,267
0.212231757,A77,1223,267
0.154925626,A76,1413,267
0.171285463,A69,1569,267
0.25716441,A64,1689,267
0.125092442,A70,1716,267
0.104942432,A68,1752,267
0.101580539,A80,1828,267
0.071371445,A65,306,268
0.098245569,A74,425,268
0.084423621,A73,477,268
0.075411839,A71,497,268
0.127611531,A78,510,268
0.09782708,A72,520,268
0.099588735,A63,568,268
0.138424156,A67,721,268
0.05593634,A61,748,268
0.132439006,A79,795,268
0.076250659,A75,829,268
0.142817257,A66,868,268
0.154380955,A62,1133,268
0.114406523,A77,1224,268
0.130461622,A76,1414,268
0.101080085,A69,1570,268
0.157242101,A64,1690,268
0.174181979,A70,1717,268
0.10277841,A68,1753,268
0.160900439,A80,1829,268
0.091137346,A65,307,269
0.120064858,A74,426,269
0.082981608,A73,478,269
0.06612958,A71,498,269
0.275196493,A78,511,269
0.089206828,A72,521,269
0.157738092,A63,569,269
0.31279176,A67,722,269
0.086306548,A61,749,269
0.166652317,A79,796,269
0.102065242,A75,830,269
0.115490777,A66,869,269
0.207435791,A62,1134,269
0.059259971,A77,1225,269
0.157205732,A76,1415,269
0.147632555,A69,1571,269
0.096229018,A64,1691,269
0.184240118,A70,1718,269
0.167700069,A68,1754,269
0.05412445,A80,1830,269
0.080670847,A65,308,270
0.108975036,A74,427,270
0.087285405,A73,479,270
0.08767254,A71,499,270
0.119993198,A78,512,270
0.070138849,A72,522,270
0.230993139,A63,570,270
0.18196798,A67,723,270
0.096759779,A61,750,270
0.100345394,A79,797,270
0.082857409,A75,831,270
0.115566547,A66,870,270
0.147598093,A62,1135,270
0.081597937,A77,1226,270
0.135573055,A76,1416,270
0.117256725,A69,1572,270
0.118000652,A64,1692,270
0.130531979,A70,1719,270
0.11502894,A68,1755,270
0.147072635,A80,1831,270
0.055560354,A65,309,271
0.090617951,A74,428,271
0.096028152,A73,480,271
0.101218828,A71,500,271
0.187090043,A78,513,271
0.090776139,A72,523,271
0.203949224,A63,571,271
0.362163364,A67,724,271
0.069473003,A61,751,271
0.11726217,A79,798,271
0.101433948,A75,832,271
0.07501145,A66,871,271
0.141777303,A62,1136,271
0.084978766,A77,1227,271
0.12876206,A76,1417,271
0.207925419,A69,1573,271
0.150926606,A64,1693,271
0.1258315,A70,1720,271
0.178270885,A68,1756,271
0.093033269,A80,1832,271
0.066777748,A65,310,272
0.097740285,A74,429,272
0.133398254,A73,481,272
0.091800886,A71,501,272
0.259299443,A78,514,272
0.134314055,A72,524,272
0.142111396,A63,572,272
0.247600737,A67,725,272
0.076043883,A61,752,272
0.118633479,A79,799,272
0.083211414,A75,833,272
0.11221063,A66,872,272
0.127407752,A62,1137,272
0.165142484,A77,1228,272
0.067716135,A76,1418,272
0.153577186,A69,1574,272
0.172486574,A64,1694,272
0.268438855,A70,1721,272
0.107298748,A68,1757,272
0.14656372,A80,1833,272
0.055142984,A65,311,273
0.100383969,A74,430,273
0.052925655,A73,482,273
0.063578593,A71,502,273
0.482710948,A78,515,273
0.098981537,A72,525,273
0.269067778,A63,573,273
0.26733065,A67,726,273
0.11895656,A61,753,273
0.117965464,A79,800,273
0.06255447,A75,834,273
0.146086176,A66,873,273
0.178965345,A62,1138,273
0.037524089,A77,1229,273
0.137848275,A76,1419,273
0.09877531,A69,1575,273
0.176140981,A64,1695,273
0.237767695,A70,1722,273
0.093163927,A68,1758,273
0.081689577,A80,1834,273
0.067439473,A65,312,274
0.092886431,A74,431,274
0.058064318,A73,483,274
0.066296763,A71,503,274
0.414516151,A78,516,274
0.106883138,A72,526,274
0.178179967,A63,574,274
0.237365436,A67,727,274
0.143719964,A61,754,274
0.267689018,A79,801,274
0.092780687,A75,835,274
0.128723287,A66,874,274
0.210621786,A62,1139,274
0.102987046,A77,1230,274
0.109807845,A76,1420,274
0.161185711,A69,1576,274
0.097730233,A64,1696,274
0.115341191,A70,1723,274
0.219827976,A68,1759,274
0.105800621,A80,1835,274
0.053545147,A65,313,275
0.110320073,A74,432,275
0.107231551,A73,484,275
0.042519893,A71,504,275
0.12505303,A78,517,275
0.062255001,A72,527,275
0.28950101,A63,575,275
0.148783311,A67,728,275
0.085739917,A61,755,275
0.128033083,A79,802,275
0.047779406,A75,836,275
0.111053621,A66,875,275
0.111270185,A62,1140,275
0.067321171,A77,1231,275
0.128807116,A76,1421,275
0.143372375,A69,1577,275
0.16184867,A64,1697,275
0.108542899,A70,1724,275
0.068761056,A68,1760,275
0.066685584,A80,1836,275
0.086648995,A65,314,276
0.123129514,A74,433,276
0.091751333,A73,485,276
0.146067431,A71,505,276
0.178187769,A78,518,276
0.058164772,A72,528,276
0.228486938,A63,576,276
0.108722133,A67,729,276
0.136452778,A61,756,276
0.148266344,A79,803,276
0.057874136,A75,837,276
0.064208015,A66,876,276
0.089084518,A62,1141,276
0.105103879,A77,1232,276
0.075465972,A76,1422,276
0.156520703,A69,1578,276
0.301815626,A64,1698,276
0.143011327,A70,1725,276
0.244821232,A68,1761,276
0.125436616,A80,1837,276
0.078379659,A65,315,277
0.102819045,A74,434,277
0.093198527,A73,486,277
0.126661049,A71,506,277
0.231774999,A78,519,277
0.078996812,A72,529,277
0.225194465,A63,577,277
0.103025311,A67,730,277
0.060682995,A61,757,277
0.15202173,A79,804,277
0.058375548,A75,838,277
0.042865197,A66,877,277
0.138530608,A62,1142,277
0.090243659,A77,1233,277
0.103823308,A76,1423,277
0.151838002,A69,1579,277
0.077734895,A64,1699,277
0.125274861,A70,1726,277
0.177752751,A68,1762,277
0.072265807,A80,1838,277
0.089221124,A65,316,278
0.133628474,A74,435,278
0.084233117,A73,487,278
0.114684342,A71,507,278
0.285222371,A78,520,278
0.085572633,A72,530,278
0.209029667,A63,578,278
0.067568557,A67,731,278
0.207088376,A61,758,278
0.103961646,A79,805,278
0.065062242,A75,839,278
0.09291687,A66,878,278
0.122001209,A62,1143,278
0.122982257,A77,1234,278
0.206000287,A76,1424,278
0.127575022,A69,1580,278
0.189432128,A64,1700,278
0.088848223,A70,1727,278
0.263290588,A68,1763,278
0.081712678,A80,1839,278
0.045874179,A65,317,279
0.094690994,A74,436,279
0.074707247,A73,488,279
0.080054097,A71,508,279
0.346012411,A78,521,279
0.060902584,A72,531,279
0.264363182,A63,579,279
0.173064148,A67,732,279
0.124621188,A61,759,279
0.230427907,A79,806,279
0.080416436,A75,840,279
0.100950075,A66,879,279
0.20558136,A62,1144,279
0.065365,A77,1235,279
0.070715987,A76,1425,279
0.106009757,A69,1581,279
0.389652876,A64,1701,279
0.138598272,A70,1728,279
0.115396615,A68,1764,279
0.085130467,A80,1840,279
0.083191143,A65,318,280
0.083028294,A74,437,280
0.109983395,A73,489,280
0.117375267,A71,509,280
0.219793104,A78,522,280
0.081671384,A72,532,280
0.200302306,A63,580,280
0.150778297,A67,733,280
0.132141484,A61,760,280
0.142291654,A79,807,280
0.063150225,A75,841,280
0.063521492,A66,880,280
0.150841855,A62,1145,280
0.09737052,A77,1236,280
0.096815518,A76,1426,280
0.144425971,A69,1582,280
0.148813096,A64,1702,280
0.195192281,A70,1729,280
0.241225284,A68,1765,280
0.15065901,A80,1841,280
0.082054217,A65,319,281
0.169064128,A74,438,281
0.127243122,A73,490,281
0.121112435,A71,510,281
0.11588389,A78,523,281
0.072119358,A72,533,281
0.155751739,A63,581,281
0.123160712,A67,734,281
0.104249154,A61,761,281
0.157253533,A79,808,281
0.044340086,A75,842,281
0.087201115,A66,881,281
0.130034527,A62,1146,281
0.093236216,A77,1237,281
0.057560172,A76,1427,281
0.111621441,A69,1583,281
0.198792762,A64,1703,281
0.099798038,A70,1730,281
0.054509737,A68,1766,281
0.096245517,A80,1842,281
0.075181305,A65,320,282
0.060562239,A74,439,282
0.077950459,A73,491,282
0.1476231,A71,511,282
0.256379986,A78,524,282
0.117945929,A72,534,282
0.108178204,A63,582,282
0.190773519,A67,735,282
0.190643231,A61,762,282
0.227453806,A79,809,282
0.124081749,A75,843,282
0.120136336,A66,882,282
0.122259617,A62,1147,282
0.06060714,A77,1238,282
0.123086791,A76,1428,282
0.097540466,A69,1584,282
0.141034433,A64,1704,282
0.090566203,A70,1731,282
0.091027454,A68,1767,282
0.090232364,A80,1843,282
0.05492068,A65,321,283
0.104309845,A74,440,283
0.118804516,A73,492,283
0.072091372,A71,512,283
0.315666389,A78,525,283
0.053224031,A72,535,283
0.163989623,A63,583,283
0.16794794,A67,736,283
0.13410652,A61,763,283
0.227159714,A79,810,283
0.099127473,A75,844,283
0.090960205,A66,883,283
0.197020119,A62,1148,283
0.105033556,A77,1239,283
0.098688186,A76,1429,283
0.176964325,A69,1585,283
0.1383152,A64,1705,283
0.131344505,A70,1732,283
0.154497619,A68,1768,283
0.192911665,A80,1844,283
0.055715086,A65,322,284
0.089613444,A74,441,284
0.053563526,A73,493,284
0.138276912,A71,513,284
0.118277205,A78,526,284
0.067413933,A72,536,284
0.142806448,A63,584,284
0.121322535,A67,737,284
0.075025539,A61,764,284
0.184666371,A79,811,284
0.119196151,A75,845,284
0.081345592,A66,884,284
0.168157977,A62,1149,284
0.05380172,A77,1240,284
0.110238416,A76,1430,284
0.08409728,A69,1586,284
0.124420975,A64,1706,284
0.145555552,A70,1733,284
0.09482534,A68,1769,284
0.08409784,A80,1845,284
0.066697402,A65,323,285
0.1528583,A74,442,285
0.167147957,A73,494,285
0.103650273,A71,514,285
0.105561687,A78,527,285
0.086936235,A72,537,285
0.172453466,A63,585,285
0.077105348,A67,738,285
0.065703725,A61,765,285
0.226779087,A79,812,285
0.073399594,A75,846,285
0.080863032,A66,885,285
0.178851915,A62,1150,285
0.072157854,A77,1241,285
0.063829802,A76,1431,285
0.227870732,A69,1587,285
0.22308315,A64,1707,285
0.06935433,A70,1734,285
0.068803833,A68,1770,285
0.090556041,A80,1846,285
0.026639529,A65,324,286
0.152246009,A74,443,286
0.124009836,A73,495,286
0.098124887,A71,515,286
0.210543458,A78,528,286
0.081129,A72,538,286
0.089955991,A63,586,286
0.189716239,A67,739,286
0.153865971,A61,766,286
0.218144408,A79,813,286
0.077890469,A75,847,286
0.153682585,A66,886,286
0.261586024,A62,1151,286
0.116877072,A77,1242,286
0.054204499,A76,1432,286
0.077881675,A69,1588,286
0.117276228,A64,1708,286
0.13628406,A70,1735,286
0.114561454,A68,1771,286
0.115284084,A80,1847,286
0.036283381,A65,325,287
0.117939318,A74,444,287
0.076955459,A73,496,287
0.143035255,A71,516,287
0.287187792,A78,529,287
0.068641528,A72,539,287
0.133560471,A63,587,287
0.139563054,A67,740,287
0.073111008,A61,767,287
0.160926479,A79,814,287
0.072910636,A75,848,287
0.099624346,A66,887,287
0.171404726,A62,1152,287
0.130312492,A77,1243,287
0.092395531,A76,1433,287
0.087823404,A69,1589,287
0.201022671,A64,1709,287
0.059443126,A70,1736,287
0.145881897,A68,1772,287
0.066415331,A80,1848,287
0.04654097,A65,326,288
0.079142437,A74,445,288
0.077535859,A73,497,288
0.111353974,A71,517,288
0.097330065,A78,530,288
0.0645441,A72,540,288
0.184786216,A63,588,288
0.12342413,A67,741,288
0.116026748,A61,768,288
0.15620315,A79,815,288
0.08066648,A75,849,288
0.112272977,A66,888,288
0.215598109,A62,1153,288
0.093953867,A77,1244,288
0.082523819,A76,1434,288
0.085442146,A69,1590,288
0.132962304,A64,1710,288
0.058842374,A70,1737,288
0.065957564,A68,1773,288
0.090224695,A80,1849,288
0.06694078,A65,327,289
0.077599592,A74,446,289
0.166281745,A73,498,289
0.078152815,A71,518,289
0.178904711,A78,531,289
0.1005849,A72,541,289
0.172058284,A63,589,289
0.253377751,A67,742,289
0.076363227,A61,769,289
0.126938211,A79,816,289
0.072445283,A75,850,289
0.070633589,A66,889,289
0.17339596,A62,1154,289
0.05908542,A77,1245,289
0.119018191,A76,1435,289
0.106379381,A69,1591,289
0.181870582,A64,1711,289
0.084617719,A70,1738,289
0.096176317,A68,1774,289
0.080163622,A80,1850,289
0.064640611,A65,328,290
0.156211757,A74,447,290
0.161651174,A73,499,290
0.12916293,A71,519,290
0.177336817,A78,532,290
0.074846773,A72,542,290
0.136552761,A63,590,290
0.062575036,A67,743,290
0.08290393,A61,770,290
0.157949159,A79,817,290
0.05068037,A75,851,290
0.060681314,A66,890,290
0.199669067,A62,1155,290
0.07448932,A77,1246,290
0.087920583,A76,1436,290
0.101667772,A69,1592,290
0.105254045,A64,1712,290
0.111696107,A70,1739,290
0.070474002,A68,1775,290
0.041251349,A80,1851,290
0.059127563,A65,329,291
0.11390349,A74,448,291
0.104958309,A73,500,291
0.081344987,A71,520,291
0.063428946,A78,533,291
0.066912914,A72,543,291
0.13599985,A63,591,291
0.232215224,A67,744,291
0.10549688,A61,771,291
0.140618782,A79,818,291
0.081547448,A75,852,291
0.047355429,A66,891,291
0.317100571,A62,1156,291
0.099725648,A77,1247,291
0.072799291,A76,1437,291
0.11986421,A69,1593,291
0.170074027,A64,1713,291
0.069106324,A70,1740,291
0.117667596,A68,1776,291
0.119035529,A80,1852,291
0.065998562,A65,330,292
0.082072505,A74,449,292
0.098450553,A73,501,292
0.119857715,A71,521,292
0.24243748,A78,534,292
0.125441014,A72,544,292
0.154892277,A63,592,292
0.135589533,A67,745,292
0.116837126,A61,772,292
0.081770563,A79,819,292
0.151338338,A75,853,292
0.086799101,A66,892,292
0.254633871,A62,1157,292
0.098639299,A77,1248,292
0.11020053,A76,1438,292
0.128455204,A69,1594,292
0.249481006,A64,1714,292
0.130146753,A70,1741,292
0.094298715,A68,1777,292
0.147031823,A80,1853,292
0.046666806,A65,331,293
0.12710062,A74,450,293
0.112884925,A73,502,293
0.078652995,A71,522,293
0.150248542,A78,535,293
0.107443002,A72,545,293
0.296092806,A63,593,293
0.093552173,A67,746,293
0.082989114,A61,773,293
0.40969811,A79,820,293
0.106786672,A75,854,293
0.04354072,A66,893,293
0.291780064,A62,1158,293
0.063103978,A77,1249,293
0.186225799,A76,1439,293
0.112272196,A69,1595,293
